Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
Kohl's,1185732,12/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,$65.00 ,600,"39,000","$13,650 ",In-store
Kohl's,1185732,6/8/2021,Northeast,New Jersey,Newark,Men's Street Footwear,$50.00 ,600,"30,000","$10,500 ",In-store
Kohl's,1185732,8/7/2021,Northeast,New Jersey,Newark,Men's Street Footwear,$50.00 ,600,"30,000","$10,500 ",In-store
Sports Direct,1185732,7/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$55.00 ,600,"33,000","$9,900 ",In-store
Amazon,1185732,12/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$70.00 ,600,"42,000","$18,900 ",In-store
Amazon,1185732,2/19/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$50.00 ,600,"30,000","$12,000 ",In-store
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$40.00 ,595,"23,800","$9,520 ",Online
West Gear,1197831,5/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$40.00 ,595,"23,800","$9,520 ",Online
West Gear,1185732,5/18/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$60.00 ,595,"35,700","$14,280 ",In-store
Amazon,1185732,5/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$65.00 ,595,"38,675","$15,470 ",In-store
Walmart,1197831,9/15/2020,South,Texas,Houston,Men's Apparel,$45.00 ,575,"25,875","$7,763 ",Outlet
West Gear,1128299,11/5/2020,West,California,San Francisco,Men's Apparel,$55.00 ,575,"31,625","$15,813 ",Outlet
West Gear,1128299,11/10/2020,West,California,San Francisco,Women's Athletic Footwear,$50.00 ,575,"28,750","$8,625 ",Outlet
West Gear,1128299,1/10/2021,West,California,San Francisco,Men's Apparel,$65.00 ,575,"37,375","$20,556 ",Outlet
Foot Locker,1185732,7/6/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,575,"28,750","$11,500 ",Outlet
Sports Direct,1197831,9/19/2021,South,Texas,Dallas,Women's Athletic Footwear,$45.00 ,575,"25,875","$12,938 ",Outlet
Sports Direct,1197831,9/20/2021,South,Texas,Dallas,Men's Apparel,$50.00 ,575,"28,750","$10,063 ",Outlet
Sports Direct,1197831,10/6/2021,South,Texas,Dallas,Women's Street Footwear,$45.00 ,575,"25,875","$10,350 ",Outlet
Sports Direct,1197831,10/9/2021,South,Texas,Dallas,Women's Apparel,$50.00 ,575,"28,750","$15,813 ",Outlet
Sports Direct,1197831,10/19/2021,South,Texas,Dallas,Women's Athletic Footwear,$65.00 ,575,"37,375","$18,688 ",Outlet
West Gear,1128299,3/3/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,575,"34,500","$12,075 ",In-store
West Gear,1128299,3/4/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,575,"37,375","$7,475 ",In-store
West Gear,1128299,4/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$65.00 ,575,"37,375","$13,081 ",In-store
West Gear,1128299,4/16/2020,West,Colorado,Denver,Women's Street Footwear,$65.00 ,575,"37,375","$18,688 ",In-store
West Gear,1128299,4/22/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,575,"40,250","$18,113 ",In-store
West Gear,1128299,5/14/2020,West,Colorado,Denver,Men's Street Footwear,$55.00 ,575,"31,625","$12,650 ",In-store
West Gear,1128299,5/15/2020,West,Colorado,Denver,Men's Athletic Footwear,$60.00 ,575,"34,500","$8,625 ",In-store
West Gear,1128299,6/7/2020,West,Washington,Seattle,Men's Street Footwear,$50.00 ,575,"28,750","$8,625 ",In-store
West Gear,1128299,7/5/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,575,"48,875","$12,219 ",In-store
West Gear,1128299,7/6/2020,West,Washington,Seattle,Women's Apparel,$100.00 ,575,"57,500","$11,500 ",In-store
West Gear,1128299,7/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$75.00 ,575,"43,125","$12,938 ",In-store
West Gear,1128299,7/11/2020,West,Washington,Seattle,Men's Apparel,$75.00 ,575,"43,125","$10,781 ",In-store
West Gear,1128299,8/5/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,575,"54,625","$10,925 ",In-store
Kohl's,1189833,1/9/2021,Midwest,Montana,Billings,Men's Street Footwear,$35.00 ,575,"20,125","$9,056 ",Outlet
Kohl's,1189833,1/15/2021,Midwest,Montana,Billings,Men's Street Footwear,$45.00 ,575,"25,875","$11,644 ",Outlet
Kohl's,1189833,1/21/2021,Midwest,Montana,Billings,Men's Street Footwear,$40.00 ,575,"23,000","$10,350 ",Outlet
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,$40.00 ,575,"23,000","$10,350 ",Outlet
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$45.00 ,575,"25,875","$7,763 ",Outlet
Sports Direct,1197831,4/2/2021,South,Tennessee,Knoxville,Women's Apparel,$25.00 ,575,"14,375","$7,906 ",Outlet
Sports Direct,1197831,4/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$40.00 ,575,"23,000","$12,650 ",Outlet
Sports Direct,1197831,5/3/2021,South,Tennessee,Knoxville,Men's Street Footwear,$35.00 ,575,"20,125","$9,056 ",Outlet
Sports Direct,1197831,5/4/2021,South,Tennessee,Knoxville,Men's Athletic Footwear,$35.00 ,575,"20,125","$9,056 ",Outlet
Sports Direct,1197831,9/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$45.00 ,575,"25,875","$15,525 ",Outlet
Sports Direct,1197831,9/19/2021,South,Alabama,Birmingham,Men's Athletic Footwear,$55.00 ,575,"31,625","$15,813 ",Outlet
Sports Direct,1197831,9/23/2021,South,Alabama,Birmingham,Women's Apparel,$40.00 ,575,"23,000","$14,950 ",Outlet
Sports Direct,1197831,10/2/2021,South,Alabama,Birmingham,Women's Street Footwear,$45.00 ,575,"25,875","$12,938 ",Outlet
Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Street Footwear,$55.00 ,575,"31,625","$11,069 ",Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,$60.00 ,575,"34,500","$10,350 ",Outlet
Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,$70.00 ,575,"40,250","$18,113 ",Outlet
Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,$85.00 ,575,"48,875","$14,663 ",In-store
Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$65.00 ,575,"37,375","$9,344 ",In-store
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Street Footwear,$35.00 ,575,"20,125","$5,031 ",In-store
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Apparel,$45.00 ,575,"25,875","$12,938 ",In-store
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,$55.00 ,575,"31,625","$11,069 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,$50.00 ,575,"28,750","$8,625 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Apparel,$65.00 ,575,"37,375","$13,081 ",In-store
West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,$55.00 ,575,"31,625","$9,488 ",In-store
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,$45.00 ,575,"25,875","$7,763 ",In-store
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,$50.00 ,575,"28,750","$8,625 ",In-store
Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,$55.00 ,575,"31,625","$9,488 ",In-store
Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Men's Apparel,$65.00 ,575,"37,375","$13,081 ",In-store
Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,$45.00 ,575,"25,875","$7,763 ",In-store
Kohl's,1185732,11/11/2021,West,Wyoming,Cheyenne,Women's Apparel,$60.00 ,575,"34,500","$8,625 ",In-store
Foot Locker,1128299,11/24/2021,Southeast,Virginia,Richmond,Men's Street Footwear,$45.00 ,575,"25,875","$9,056 ",In-store
Sports Direct,1128299,12/23/2021,Southeast,Virginia,Richmond,Women's Apparel,$85.00 ,575,"48,875","$14,663 ",In-store
Sports Direct,1185732,5/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$60.00 ,575,"34,500","$18,975 ",In-store
Sports Direct,1185732,6/17/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$50.00 ,575,"28,750","$11,500 ",In-store
Sports Direct,1185732,7/15/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$50.00 ,575,"28,750","$8,625 ",In-store
Sports Direct,1185732,8/16/2021,Midwest,Michigan,Detroit,Women's Street Footwear,$45.00 ,575,"25,875","$7,763 ",In-store
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,Women's Apparel,$50.00 ,575,"28,750","$15,813 ",In-store
Sports Direct,1185732,10/17/2021,Midwest,Michigan,Detroit,Men's Athletic Footwear,$40.00 ,575,"23,000","$9,200 ",In-store
Foot Locker,1185732,4/18/2021,Midwest,Missouri,St. Louis,Men's Street Footwear,$35.00 ,575,"20,125","$8,050 ",In-store
West Gear,1185732,6/11/2021,West,Utah,Salt Lake City,Women's Apparel,$40.00 ,575,"23,000","$11,500 ",In-store
West Gear,1185732,10/11/2021,West,Utah,Salt Lake City,Men's Street Footwear,$30.00 ,575,"17,250","$6,900 ",In-store
West Gear,1128299,11/24/2021,West,Oregon,Portland,Men's Street Footwear,$45.00 ,575,"25,875","$9,056 ",In-store
West Gear,1128299,12/23/2021,West,Oregon,Portland,Women's Apparel,$85.00 ,575,"48,875","$14,663 ",In-store
West Gear,1128299,5/18/2021,South,Louisiana,New Orleans,Women's Apparel,$65.00 ,575,"37,375","$13,081 ",Online
West Gear,1128299,6/17/2021,South,Louisiana,New Orleans,Women's Athletic Footwear,$85.00 ,575,"48,875","$19,550 ",Online
West Gear,1128299,10/17/2021,South,Louisiana,New Orleans,Men's Athletic Footwear,$50.00 ,575,"28,750","$11,500 ",Online
West Gear,1197831,5/5/2021,West,Idaho,Boise,Women's Street Footwear,$25.00 ,575,"14,375","$5,031 ",Online
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Men's Street Footwear,$40.00 ,575,"23,000","$9,200 ",Online
Sports Direct,1197831,10/4/2021,West,Idaho,Boise,Men's Athletic Footwear,$40.00 ,575,"23,000","$9,200 ",Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$60.00 ,575,"34,500","$13,800 ",Online
Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Men's Street Footwear,$45.00 ,575,"25,875","$9,056 ",Online
Foot Locker,1128299,9/24/2021,West,Arizona,Phoenix,Men's Athletic Footwear,$50.00 ,575,"28,750","$11,500 ",Online
Kohl's,1128299,5/27/2021,West,New Mexico,Albuquerque,Men's Street Footwear,$55.00 ,575,"31,625","$11,069 ",Online
Sports Direct,1128299,6/13/2021,Southeast,Georgia,Atlanta,Women's Apparel,$70.00 ,575,"40,250","$10,063 ",Online
Sports Direct,1128299,7/12/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$55.00 ,575,"31,625","$12,650 ",Online
Sports Direct,1128299,11/13/2021,Southeast,Georgia,Atlanta,Men's Athletic Footwear,$60.00 ,575,"34,500","$13,800 ",Online
Foot Locker,1185732,3/5/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$30.00 ,575,"17,250","$5,175 ",Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,$30.00 ,575,"17,250","$6,900 ",Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$30.00 ,575,"17,250","$6,038 ",Online
Sports Direct,1185732,4/3/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$20.00 ,575,"11,500","$4,600 ",Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,$40.00 ,575,"23,000","$9,200 ",Online
Sports Direct,1185732,10/4/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$35.00 ,575,"20,125","$8,050 ",Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,$35.00 ,575,"20,125","$7,044 ",Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,$25.00 ,575,"14,375","$5,750 ",Online
Amazon,1185732,1/13/2021,Southeast,North Carolina,Charlotte,Women's Apparel,$35.00 ,575,"20,125","$10,063 ",Online
Amazon,1185732,7/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,$55.00 ,575,"31,625","$12,650 ",Online
Amazon,1185732,8/10/2021,Midwest,Ohio,Columbus,Women's Street Footwear,$55.00 ,575,"31,625","$12,650 ",Online
Amazon,1185732,9/9/2021,Midwest,Ohio,Columbus,Men's Athletic Footwear,$50.00 ,575,"28,750","$10,063 ",Online
Amazon,1185732,11/10/2021,Midwest,Ohio,Columbus,Women's Apparel,$80.00 ,575,"46,000","$23,000 ",Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,Women's Street Footwear,$65.00 ,575,"37,375","$14,950 ",Online
Amazon,1185732,8/22/2021,Southeast,Kentucky,Louisville,Men's Street Footwear,$50.00 ,575,"28,750","$11,500 ",Online
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Men's Athletic Footwear,$60.00 ,575,"34,500","$12,075 ",Online
Sports Direct,1185732,12/16/2021,South,Mississippi,Jackson,Women's Apparel,$75.00 ,575,"43,125","$21,563 ",Online
West Gear,1197831,1/23/2021,South,Arkansas,Little Rock,Men's Street Footwear,$25.00 ,575,"14,375","$5,750 ",Online
West Gear,1197831,9/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$50.00 ,575,"28,750","$11,500 ",Online
Kohl's,1197831,6/14/2021,Midwest,Kansas,Wichita,Men's Street Footwear,$40.00 ,575,"23,000","$8,050 ",Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,$40.00 ,575,"23,000","$9,200 ",In-store
Foot Locker,1185732,2/15/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,$40.00 ,575,"23,000","$8,050 ",In-store
Foot Locker,1185732,12/3/2021,Northeast,Connecticut,Hartford,Men's Street Footwear,$65.00 ,575,"37,375","$14,950 ",In-store
Foot Locker,1185732,7/6/2021,Northeast,Rhode Island,Providence,Men's Street Footwear,$50.00 ,575,"28,750","$10,063 ",In-store
Sports Direct,1185732,6/15/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$55.00 ,575,"31,625","$9,488 ",In-store
Sports Direct,1185732,8/14/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$55.00 ,575,"31,625","$9,488 ",In-store
Amazon,1185732,12/13/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$65.00 ,575,"37,375","$11,213 ",In-store
Amazon,1185732,2/12/2021,Northeast,Massachusetts,Boston,Men's Street Footwear,$45.00 ,575,"25,875","$11,644 ",In-store
Foot Locker,1185732,2/22/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$55.00 ,575,"31,625","$11,069 ",Outlet
Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Street Footwear,$65.00 ,570,"37,050","$12,968 ",Outlet
West Gear,1197831,3/19/2021,South,Oklahoma,Oklahoma City,Men's Street Footwear,$20.00 ,570,"11,400","$4,560 ",Online
Kohl's,1197831,5/12/2021,Midwest,Kansas,Wichita,Men's Street Footwear,$40.00 ,570,"22,800","$7,980 ",Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,$30.00 ,570,"17,100","$6,840 ",In-store
Foot Locker,1185732,5/13/2021,Northeast,Delaware,Wilmington,Men's Street Footwear,$55.00 ,570,"31,350","$10,973 ",In-store
Amazon,1185732,5/10/2021,Northeast,Vermont,Burlington,Men's Street Footwear,$60.00 ,570,"34,200","$15,390 ",In-store
Amazon,1185732,3/17/2021,Northeast,New Hampshire,Manchester,Men's Street Footwear,$50.00 ,570,"28,500","$11,400 ",In-store
Sports Direct,1197831,7/23/2020,South,Texas,Houston,Men's Apparel,$40.00 ,550,"22,000","$6,600 ",Outlet
Kohl's,1189833,3/10/2021,West,California,San Francisco,Women's Athletic Footwear,$45.00 ,550,"24,750","$8,663 ",Outlet
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"24,750","$8,663 ",Outlet
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"24,750","$8,663 ",Outlet
Foot Locker,1185732,7/12/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,550,"27,500","$11,000 ",Outlet
Sports Direct,1197831,9/7/2021,South,Texas,Dallas,Women's Athletic Footwear,$35.00 ,550,"19,250","$8,663 ",Outlet
West Gear,1128299,1/14/2020,West,Nevada,Las Vegas,Men's Street Footwear,$45.00 ,550,"24,750","$9,900 ",Outlet
West Gear,1128299,1/20/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,550,"33,000","$13,200 ",Outlet
West Gear,1128299,1/26/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,550,"33,000","$14,850 ",Outlet
West Gear,1128299,2/2/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,550,"35,750","$10,725 ",Outlet
West Gear,1128299,2/3/2020,West,Nevada,Las Vegas,Women's Street Footwear,$65.00 ,550,"35,750","$16,088 ",Outlet
West Gear,1128299,2/9/2020,West,Nevada,Las Vegas,Women's Street Footwear,$65.00 ,550,"35,750","$14,300 ",In-store
West Gear,1128299,2/25/2020,West,Nevada,Las Vegas,Men's Street Footwear,$60.00 ,550,"33,000","$11,550 ",In-store
West Gear,1128299,2/26/2020,West,Nevada,Las Vegas,Men's Athletic Footwear,$65.00 ,550,"35,750","$7,150 ",In-store
West Gear,1128299,3/27/2020,West,Colorado,Denver,Men's Street Footwear,$40.00 ,550,"22,000","$7,700 ",In-store
West Gear,1128299,4/28/2020,West,Colorado,Denver,Women's Street Footwear,$70.00 ,550,"38,500","$17,325 ",In-store
West Gear,1128299,6/1/2020,West,Washington,Seattle,Men's Street Footwear,$40.00 ,550,"22,000","$6,600 ",In-store
West Gear,1128299,6/13/2020,West,Washington,Seattle,Men's Street Footwear,$70.00 ,550,"38,500","$11,550 ",In-store
West Gear,1128299,6/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"33,000","$9,900 ",In-store
West Gear,1128299,7/19/2020,West,Washington,Seattle,Men's Street Footwear,$60.00 ,550,"33,000","$9,900 ",In-store
West Gear,1128299,7/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$65.00 ,550,"35,750","$8,938 ",In-store
West Gear,1128299,7/30/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,550,"52,250","$10,450 ",In-store
West Gear,1128299,8/2/2020,West,Washington,Seattle,Women's Street Footwear,$80.00 ,550,"44,000","$11,000 ",In-store
West Gear,1128299,8/3/2020,West,Washington,Seattle,Women's Athletic Footwear,$80.00 ,550,"44,000","$13,200 ",In-store
Foot Locker,1185732,11/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$50.00 ,550,"27,500","$9,625 ",Outlet
Kohl's,1189833,1/29/2021,Midwest,Montana,Billings,Women's Street Footwear,$45.00 ,550,"24,750","$11,138 ",Outlet
Kohl's,1189833,2/4/2021,Midwest,Montana,Billings,Women's Street Footwear,$45.00 ,550,"24,750","$11,138 ",Outlet
Kohl's,1189833,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,$45.00 ,550,"24,750","$11,138 ",Outlet
Kohl's,1189833,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,$50.00 ,550,"27,500","$8,250 ",Outlet
Sports Direct,1197831,4/19/2021,South,Tennessee,Knoxville,Men's Apparel,$45.00 ,550,"24,750","$9,900 ",Outlet
Sports Direct,1197831,5/18/2021,South,Tennessee,Knoxville,Women's Athletic Footwear,$60.00 ,550,"33,000","$18,150 ",Outlet
Foot Locker,1185732,6/26/2021,Midwest,Nebraska,Omaha,Men's Street Footwear,$45.00 ,550,"24,750","$9,900 ",Outlet
Sports Direct,1197831,8/24/2021,South,Alabama,Birmingham,Women's Apparel,$20.00 ,550,"11,000","$6,600 ",Outlet
Sports Direct,1197831,10/9/2021,South,Alabama,Birmingham,Women's Athletic Footwear,$65.00 ,550,"35,750","$21,450 ",Outlet
Amazon,1185732,11/17/2021,Northeast,Maine,Portland,Men's Street Footwear,$55.00 ,550,"30,250","$10,588 ",Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Apparel,$85.00 ,550,"46,750","$7,013 ",Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Apparel,$100.00 ,550,"55,000","$22,000 ",Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,$65.00 ,550,"35,750","$8,938 ",Outlet
Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,$70.00 ,550,"38,500","$7,700 ",Outlet
Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,$50.00 ,550,"27,500","$8,250 ",Outlet
Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,$65.00 ,550,"35,750","$10,725 ",Outlet
West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,$55.00 ,550,"30,250","$10,588 ",In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,$45.00 ,550,"24,750","$8,663 ",In-store
West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,$55.00 ,550,"30,250","$10,588 ",In-store
West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,$45.00 ,550,"24,750","$8,663 ",In-store
West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Street Footwear,$50.00 ,550,"27,500","$6,875 ",In-store
West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Apparel,$55.00 ,550,"30,250","$10,588 ",In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Street Footwear,$45.00 ,550,"24,750","$6,188 ",In-store
West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Apparel,$65.00 ,550,"35,750","$12,513 ",In-store
Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Women's Street Footwear,$30.00 ,550,"16,500","$5,775 ",In-store
Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,$30.00 ,550,"16,500","$5,775 ",In-store
Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Apparel,$40.00 ,550,"22,000","$5,500 ",In-store
Kohl's,1185732,4/11/2021,West,Wyoming,Cheyenne,Women's Apparel,$40.00 ,550,"22,000","$5,500 ",In-store
Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,$40.00 ,550,"22,000","$7,700 ",In-store
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,Women's Street Footwear,$40.00 ,550,"22,000","$7,700 ",In-store
